28297|Ore Monogatari!!|With his muscular build and tall stature, Takeo Gouda is not exactly your average high school freshman. However, behind his intimidating appearance hides a heart of gold, and he is considered a hero by the boys for his courage and chivalry. Unfortunately, these traits do not help much with his love life. As if his looks are not enough to scare the opposite sex away, Takeo's cool and handsome best friend and constant companion Makoto Sunakawa easily steals the hearts of the female students¿¿¿including every girl Takeo has ever liked.
28|Yakitate!! Japan|Yakitate means "fresh baked", but the word "Japan" is actually a pun - pan means bread in Japanese, so Kazuma is out to make Japan, a unique Japanese bread to compete with the best bread from around the world!
2800|Candy Candy|This story is about a girl, Candy, who is a orphan. She is a nice and optimistic girl and she has a warm heart. When she was a child, she lived in an orphanage called Pony's Home. She had a good friend called Annie. And she met the "Prince of the Hill" who is a important person in her life, on the hill behind the orphanage.
28025|Tsukimonogatari|"Please!¿¿¿Do it, and get it over with." Slowly but surely, Koyomi Araragi, who "has been averting his eyes from reality," has no choice but to face it. February comes, and the college entrance exam is approaching. What is this "change" that is happening to his body that cannot be overlooked? The "Monogatari" begins to sprint towards its conclusion. This is Oddity taking place in the modern world! In a story of youth, a word of farewell is inevitable.
2803|Densetsu no Yuusha Da Garn|One day, the Earth was assaulted by a space pirate, Orbus. He aimed at Planet Energy, the life energy of the Earth. If several Release Points, where the Planet Energy concentrated, were attacked at once, the Earth would explode.
28069|Shigatsu wa Kimi no Uso: Moments|OVA bundled with the 11th
6862|K-On!: Live House!|Afterschool Teatime performs live on New Year's Eve.
6864|xxxHOLiC Rou|Takes place 10 years after xxxHolic Shunmuki.
186|Initial D Second Stage|Following his victory over RedSuns leader Ryosuke Takahashi, AE86 driver Takumi Fujiwara is challenged by the Lancer EVO-based "Emperor," a group known for taking decals of racing teams they defeat, cutting them up and placing them on their cars like a fighter plane kill board. Takumi's undefeated streak is on the line as his AE86 is virtually no match against the more powerful and more agile four-wheel-drive EVOs of the Emperor team.
1861|Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi|Set during the Inter High Championships, Shohoku take on Tsukubu, one of this year's dark horses. It's a clash of acquaintances as Anzai will face his former student which is now the coach of Tsukubu, while Akagi & Kogure meet Godai their former classmate and Tsukubu's captain. Finally Sakuragi is irked by the presence of Nango, Tsukubu's center, who vies for Haruko's attention.
18617|Girls und Panzer der Film|Sometime after the 63rd sensha-dou tournament, the Japanese Ministry of Education decides to move forward with its plan to decommission Ooarai Girls High School despite their recent triumph in the championship. In order to keep the school open, Miho and her team must win a match against a university sensha-dou team. For this difficult battle, Miho and the others count with the help of their friends from the other schools they previously faced, as well as assistance from new friends from the Chihatan Academy and Keizoku High School. Together, they will join forces to save Ooarai.
18619|Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!|The story is based on the battle against Anzio High School.
18661|Kamisama Hajimemashita OVA|Two OVA episodes bundled with the 16th volume of the manga.
18671|Chuunibyou demo Koi ga Shitai! Ren|Due to various events, Yuuta and Rikka are living together. This secret co-habitation is so exciting for the two lovebirds! Or so it should be...
18679|Kill la Kill|After the murder of her father, Ryuuko Matoi has been wandering the land in search of his killer. Following her only lead¿¿¿the missing half of his invention, the Scissor Blade¿¿¿she arrives at the prestigious Honnouji Academy, a high school unlike any other. The academy is ruled by the imposing and cold-hearted student council president Satsuki Kiryuuin alongside her powerful underlings, the Elite Four. In the school's brutally competitive hierarchy, Satsuki bestows upon those at the top special clothes called "Goku Uniforms," which grant the wearer unique superhuman abilities.
18689|Diamond no Ace|With a stray pitch that completely missed the batter, Eijun Sawamura loses his final middle school baseball game. Frustrated by this defeat, Eijun and his teammates vow to reach the national tournament once they are in high school. But everything changes when a scout unexpectedly invites him to Tokyo's prestigious Seidou High School after seeing the potential in his unusual pitching style. Encouraged by his teammates, Eijun accepts the offer, ready to improve his skills and play at a much more competitive level of baseball.
187|Initial D Third Stage|Shortly after graduating from high school, Takumi is approached by RedSuns leader Ryosuke Takahashi and offered to join him in forming a professional racing team. Before coming up with an answer to the proposal, Takumi seeks retribution by issuing a rematch to Emperor leader Kyouichi Sudou, who previously defeated him due to an engine failure. He is also challenged by Kai Kogashiwa, a second-generation street racer whose father was once a fierce rival of Takumi's father Bunta.
1873|Plawres Sanshirou|Plawres is a wrestling game that the players make their robots, which are about 30 cm tall, fight in the ring. The main character, Sugata Sanshiro, is a plawres player. Using his plawrestler, Juohmaru, he beats strong rivals.
18753|Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA|Anime original episode bundled with the limited edition of the
2820|Time Travel Tondekeman!|The series starts when Hayato, a soccer enthusiast, and his girlfriend Yumi, an aspiring musician, went to a visit to Dr. Leonard's lab. They accidentally activated the Tondekeman, a funny talking kettle who transported them many centuries in the past.
28223|Death Parade|After death, there is no heaven or hell, only a bar that stands between reincarnation and oblivion. There the attendant will, one after another, challenge pairs of the recently deceased to a random game in which their fate of either ascending into reincarnation or falling into the void will be wagered. Whether it's bowling, darts, air hockey, or anything in between, each person's true nature will be revealed in a ghastly parade of death and memories, dancing to the whims of the bar's master. Welcome to Quindecim, where Decim, arbiter of the afterlife, awaits!
28249|Arslan Senki (TV)|The year is 320. Under the rule of the belligerent king Andragoras III, the prosperous kingdom of Pars is at war with the neighboring empire, Lusitania. Though different from his father in many aspects, the kind young prince Arslan sets out to prove his valor on the battlefield for the very first time. However, when the king is betrayed by one of his most trusted officials, the Parsian army is decimated and the capital city of Ecbatana is sieged. With the army in shambles and the Lusitanians out for his head, Arslan is forced to go on the run. With a respected general by his side, the loyal Daryun, Arslan soon sets off on a journey in search of allies that will help him take back his home.
28891|Haikyuu!! Second Season|Following their participation at the Inter-High, the Karasuno High School volleyball team attempts to refocus their efforts, aiming to conquer the Spring tournament instead.
2890|Gake no Ue no Ponyo|A lonely little boy named Sousuke lives with his mother by the sea, flashing messages across the water to his father's boat. One day, amid the detritus brought in with the tide, he stumbles upon a little goldfish. Delighted by this strange new friend, he takes her home and names her Ponyo. Sousuke comes to learn, however, that Ponyo is no ordinary fish. A visit from a strange man brings with it fantastical happenings that lead Sousuke and Ponyo on an enlightening adventure.
28907|Gate: Jieitai Kanochi nite, Kaku Tatakaeri|Off-duty Japan Self-Defense Forces (JSDF) officer and otaku, Youji Itami, is on his way to attend a doujin convention in Ginza, Tokyo when a mysterious portal in the shape of a large gate suddenly appears. From this gate, supernatural creatures and warriors clad in medieval armor emerge, charging through the city, killing and destroying everything in their path. With swift actions, Youji saves as many lives as he can while the rest of the JSDF direct their efforts towards stopping the invasion.
28299|Ookami Shoujo to Kuro Ouji OVA|OVA bundled with 12th manga volume.
283|Akage no Anne|Anne is an orphan full of imagination. When she arrives at her new home she learns that sometimes you have to be a sensible person too; at the same time her unique character changes, or at least attracts, the people around her. The story covers Anne's growth from about eleven to seventeen years old as she makes friends, goes to school and studies. At a difficult point in her life, Anne will have to make a hard choice and perhaps find a new dream.
3006|Atashin'chi|Outrageous misadventures of an almost normal family with a housewife, her husband, and their two kids Yuusuke and Mikan. Wacky humor about this weird family's daily life.
30123|Akagami no Shirayuki-hime|Although her name means "snow white," Shirayuki is a cheerful, red-haired girl living in the country of Tanbarun who works diligently as an apothecary at her herbal shop. Her life changes drastically when she is noticed by the silly prince of Tanbarun, Prince Raji, who then tries to force her to become his concubine. Unwilling to give up her freedom, Shirayuki cuts her long red hair and escapes into the forest, where she is rescued from Raji by Zen Wistalia, the second prince of a neighboring country, and his two aides. Hoping to repay her debt to the trio someday, Shirayuki sets her sights on pursuing a career as the court herbalist in Zen's country, Clarines.
3014|Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai|This movie, based on an anecdote of "Ginga Eiyuu Densetsu" written by novelist Tanaka Yoshiki, preludes the 110-episodes TV series by describing the first encounter between the ambitious young man Reinhard von M¿_sel under the imperial flag and the passive Yang Wenli who serves a corrupting democracy. Set in an imaginative future, the story describes the first encounter between Yang and Reinhard and discusses how heroes are born.
3016|Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture|Based on a series of sci-fi novels, this series tells the story of a massive conflict between the Prussia-like Galactic Empire and the Free Planets Alliance. It describes all levels of the war, from the tactical to the strategic, but focuses most on the two opposing militaries' leaders: Reinhard Von Lohengramm and Yang Wen-Li.
5675|Basquash!|On the planet Earthdash, its inhabitants gaze on its moon and the technologically advanced lunar city of Mooneyes with awe. Dan JD, a boy living in Rollingtown on Earthdash's surface, gets caught up in Bigfoot Basketball¿¿¿a fast-paced sport played with giant Bigfoot robots.
5678|Kobato.|Sweet and na¿¿ve Hanato Kobato came to Earth on a mission to collect and fill a bottle with "konpeito," which appear after healing a person's heart that is suffering. Kobato collects these because it is her wish to go to a certain place. Despite her strangeness, Kobato turns out to be well-suited for this mission as her heartfelt sincerity in helping others earns her the love and admiration of everyone she meets. However, she is not allowed to fall in love with anyone whose heart she heals.
5680|K-On!|Hirasawa Yui, a young, carefree girl entering high school, has her imagination instantly captured when she sees a poster advertising the "Light Music Club." Being the carefree girl that she is, she quickly signs up; however, Yui has a problem, she is unable to play an instrument.
5681|Summer Wars|When timid eleventh-grader and math genius Kenji Koiso is asked by older student and secret crush Natsuki to come with her to her family's Nagano home for a summer job, he agrees without hesitation.
5682|Phantom: Requiem for the Phantom|Mafia is rife in America where assassinations are a regular occurrence on the streets. Inferno, a mysterious company, is behind most of these dealings through the use of their near-invincible human weapon, "Phantom."
2848|Kappa no Coo to Natsuyasumi|Kouichi Uehara is a fourth grade student living in the suburb of Tokyo. One day, he picks up a large stone which turns out to be a fossil of a baby "Kappa" who has been sleeping underground for the past 300 years, and names it "Coo." They become good friends and Coo starts living with Kouichi's family. However, Coo has a hard time adjusting to life among humans and misses his kind.
28495|Sidonia no Kishi Movie|A recap of the first season of
28497|Rokka no Yuusha|An ancient legend states that with the revival of the Demon God, six heroes¿¿¿the Braves of the Six Flowers¿¿¿will be chosen by the Goddess of Fate, granting them power to rise up against the fiends attempting to turn the world into a living hell. Adlet Mayer, self-proclaimed "Strongest Man in the World," has arrived at the continent of Piena in hopes of becoming a Brave. Although it doesn't go as smoothly as he had planned, Adlet is ultimately chosen as one of the six heroes shortly after being greeted by Nashetania Loei Piena Augustra, crown princess and fellow Brave.
28607|Hetalia: The World Twinkle|The sixth season of
28621|Subete ga F ni Naru: The Perfect Insider|Genius programmer Shiki Magata has been living in isolation at a research facility on a solitary island since she was a girl. Nagono University associate professor Souhei Saikawa and Moe Nishinosono wish to meet Shiki in person, so they visit the facility but get caught up in a murderous game.
28623|Koutetsujou no Kabaneri|As the world is in the middle of an industrial revolution, a monster appears that cannot be defeated unless its heart, which is protected by a layer of iron, is pierced. By infecting humans with its bite, the monster can create aggressive and undead creatures known as Kabane. On the island Hinomoto, located in the far east, people have built stations to shelter themselves from these creatures. People access the station, as well as transport wares between them, with the help of a locomotive running on steam, called Hayajiro. Ikoma, a boy who lives in the Aragane station and helps to build Hayajiro, creates his own weapon called Tsuranukizutsu in order to defeat the creatures. One day, as he waits for an opportunity to use his weapon, he meets a girl named Mumei, who is excused from the mandatory Kabane inspection. During the night, Ikoma meets Mumei again as he sees Hayajiro going out of control. The staff on the locomotive has turned into the creatures. The station, now under attack by Kabane, is the opportunity Ikoma has been looking for.
2829|Ie Naki Ko Remi|Remi, a cheerful and tender-hearted girl, lives with her mother in a French country town. One day her father returns to the town after a long period working away from home in a city. Her father tells Remi that she isn't their real daughter, and Remi is almost sold to an evil slave trader. It is Vitalis, a strolling entertainer, who helps Remi. Vitalis discovers her talent for singing and decides to take her in with his troupe.
29095|Grisaia no Rakuen|The story picks up immediately after the events of Grisaia no Meikyuu, with Kazami Yuuji having been detained for suspected involvement with an international terrorist organization, lead by Heath Oslo, that has managed to enter Japan's borders with a devastating new weapon of mass destruction in hand. Meanwhile, at Mihama Academy, the remaining students find themselves with time running out. Due to financial issues, the school is set to close within the month. Over the past year, though, the girls of Mihama have finally begun to find their own legs, thanks to Yuuji's involvement. Are they really just going to bury their heads in the sand and let the world change around them? And are they really willing to let the man who changed their lives slip away without so much as trying to win him back? As the end of their time at Mihama Academy approaches, Amane, Makina, Sachi, Yumiko, and Michiru find themselves arriving at a single conclusion.
2921|Ashita no Joe 2|Yabuki Joe is left downhearted and hopeless after a certain tragic event. In attempt to put the past behind him, Joe leaves the gym behind and begins wandering. On his travels he comes across the likes of Wolf Kanagushi and Goromaki Gondo, men who unintentionally fan the dying embers inside him, leading him to putting his wanderings to an end. His return home puts Joe back on the path to boxing, but unknown to himself and his trainer, he now suffers deep-set issues holding him back from fighting. In attempt to quell those issues, Carlos Rivera, a world renowned boxer is invited from Venezuela to help Joe recover.
2813|Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak|Alfred J Kwak (Dutch, it takes place in Holland) lost his parents, brothers and sisters when he was young. He was raised by a mole. The series covers the life of Alfred from the day he is born. In his life Alfred tries to help all sorts of animals all over the world. The series are meant to entertain children and teach children about life, covering historical aspects like WW II.
28149|Nihon Animator Mihonichi|The short film series "Japan Anima(tor)'s Exhibition" presented by Studio Khara and Dwango. Original projects, spin-off projects, promotional films, Music PV, and VJ Films, etc... Various omnibus animations produced with love and energy, regardless of any genres. The digital distribution anime series bring opportunities for project development, R&D, human resources development, and free production under limited period and budget, to explore the possibilities of future film production.
2817|Cinderella Monogatari|Cinderella is the daughter of a wealthy duke who has remarried to provide her with a mother and sisters. When the Duke travels abroad, Cinderella discovers that her new family is anything but a family. With spoiled stepsisters and a harsh stepmother, Cindrella is forced to cook, clean and manage the household. Yet she remains cheerful, gentle and kind to her family, to her animal friends and to a mysterious boy, named Charles, who seems to have a connection with the prince of Emerald Castle. A whole new story on a classic fairytale.
28171|Shokugeki no Souma|Ever since he was a child, fifteen-year-old Souma Yukihira has helped his father by working as the sous chef in the restaurant his father runs and owns. Throughout the years, Souma developed a passion for entertaining his customers with his creative, skilled, and daring culinary creations. His dream is to someday own his family's restaurant as its head chef.
282|Angel Heart|A young Taiwanese assassin codenamed "Glass Heart" committed suicide by jumping off a building, and her heart was pierced by metal fence. Miraculously, her life was saved by heart transplantation. During her recovery she began to experience strange dreams, which lead her to Japan looking for the donor of her heart, who happens to be Kaori Makimura, former partner of City Hunter Ryo Saeba.
28725|Kokoro ga Sakebitagatterunda.|Jun is a girl whose words have been sealed away. She was once a very happy girl, but because of a certain thing she said when she was very young, her family was torn apart. One day, the egg fairy appeared in front of her and sealed away her ability to talk in order to stop her from hurting anybody else. Since this traumatic experience, Jun lives in the shadows away from the limelight. But, one day, she is nominated to become an executive member of the "community outreach council." On top of that, Jun is also appointed to play the main lead in their musical...
28735|Shouwa Genroku Rakugo Shinjuu|Yotarou is a former yakuza member fresh out of prison and fixated on just one thing: rather than return to a life of crime, the young man aspires to take to the stage of Rakugo, a traditional Japanese form of comedic storytelling. Inspired during his incarceration by the performance of distinguished practitioner Yakumo Yuurakutei, he sets his mind on meeting the man who changed his life. After hearing Yotarou's desperate appeal for his mentorship, Yakumo is left with no choice but to accept his very first apprentice.
28755|Boruto: Naruto the Movie|Boruto Uzumaki has inherited the mischievous spirit and endless energy from his famous father, the 7th Hokage, Naruto. As he enters his Chunin exams, a harsh decision made by Naruto angers Boruto, causing their personalities to clash, awakening a fierce ambition within the young shinobi to surpass his father with his own skills and techniques. But in order to do so, he will need the help of none other than Uchiha Sasuke, Naruto's lifelong rival and childhood friend. Although Boruto has convinced himself that he has what it takes to surpass the 7th Hokage, he soon discovers that the road ahead is not nearly as simple as the young shinobi has envisioned.
28825|Himouto! Umaru-chan|People are not always who they appear to be, as is the case with Umaru Doma, the perfect high school girl¿¿¿that is, until she gets home! Once the front door closes, the real fun begins. When she dons her hamster hoodie, she transforms from a refined, over-achieving student into a lazy, junk food-eating otaku, leaving all the housework to her responsible older brother Taihei. Whether she's hanging out with her friends Nana Ebina and Kirie Motoba, or competing with her self-proclaimed "rival" Sylphinford Tachibana, Umaru knows how to kick back and have some fun!
28881|New Initial D Movie: Legend 2 - Tousou|The second movie in a trilogy.
2889|Bleach: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru|A valuable artifact known as "King's Seal" ("Ouin") is stolen by a mysterious group of people during transport in the Soul Society. Toushirou Hitsugaya, the 10th Division Captain of Gotei 13, is assigned to transport the seal, fights the leader of the group, and shortly after, goes missing. After the incident, the Seireitei declares Hitsugaya a traitor and orders the capture and execution of Hitsugaya. Ichigo Kurosaki refuses to believe this, and along with Rangiku Matsumoto, Rukia Kuchiki, and Renji Abarai, swears to uncover the real mastermind of the stolen seal, find Hitsugaya, and clear his name. Meanwhile, a rogue Hitsugaya searches for the perpetrators and uncovers a dark secret regarding a long dead shinigami.
2966|Ookami to Koushinryou|Holo is a powerful wolf deity who is celebrated and revered in the small town of Pasloe for blessing the annual harvest. Yet as years go by and the villagers become more self-sufficient, Holo, who stylizes herself as the "Wise Wolf of Yoitsu," has been reduced to a mere folk tale. When a traveling merchant named Kraft Lawrence stops at Pasloe, Holo offers to become his business partner if he eventually takes her to her northern home of Yoitsu. The savvy trader recognizes Holo's unusual ability to evaluate a person's character and accepts her proposition. Now in the possession of both sharp business skills and a charismatic negotiator, Lawrence inches closer to his goal of opening his own shop. However, as Lawrence travels the countryside with Holo in search of economic opportunities, he begins to realize that his aspirations are slowly morphing into something unexpected.
2969|Appleseed Saga Ex Machina|Deunan, a young female warrior, and Briareos, a veteran cyborg-soldier, are both partners and lovers. As members of E.S.W.A.T., the elite special forces serving Olympus, they are deployed whenever trouble strikes. The two fighters find their partnership tested in a new way by the arrival of a new member to their ranks¿¿¿an experimental Bioroid named Tereus.
2835|Patalliro!|Patarillo! is set in a society much like ours in most ways, with one decided twist. The manga on which it is based is one of the much-read works produced for adolescent Japanese girls that features a healthy proportion of gay men and beautiful teenagers aka bishounen (beautiful boys). Most of the action takes place in Marinera, the land of eternal spring, located somewhere in the South Seas. The country is a major producer of diamonds; they provide much of the basis of conflict in the anime series. They come from one of the most prolific mines in the world, owned by the king of Marinera, the vertically challenged but horizontally endowed boy-king Patarillo himself. The International Diamond Syndicate - a huge semi- criminal organization/ secret society dedicated to taking over the world`s entire diamond supply- wants that mine and will stop at nothing to get it. In the early episodes they send off a number of bishounen assassins to do in Patarillo, which necessitates his having a bodyguard, the English MI6 agent, Major Jack (`Bishounen-Killer`) Bancoran. Bancoran`s nickname doesn`t mean he shoots bishounen in cold blood. The soubriquet comes from the fact that no male under the age of 17 can resist his sexual fascination. This, to Bancoran`s eternal disgust, includes Patarillo himself. The action switches often from Marinera to MI6 headquarters in London (London seems to be an easy two hour`s flight from the South Seas) or Bancoran`s palatial condo in the suburbs of same. (MI6, be it noted, looks a lot like Fritz Lang`s Metropolis, while Jack`s `apartment` bears a passing resemblance to Randolph Hearst`s spread.) The action also goes into the past and future and out into space. Patarillo evidently gets around.
28405|Ansatsu Kyoushitsu (TV): Deai no Jikan|Koro-sensei reminisces about his first meeting with Karasuma, where they first butted heads and fought against each other, ultimately coming to respect one another. However, Karasuma eventually points out their actual meeting wasn't nearly as eventful.
28479|Detective Conan Movie 19: The Hellfire Sunflowers|Kaitou Kid and Vincent van Gogh's artworks feature heavily in the movie, according to an interview with Gosho Aoyama. The teaser preview at the end of Dimensional Sniper included references to van Gogh's "Sunflowers" series.
29|Zipang|Mirai, an improved Kongou-class Aegis guided missile destroyer, is one of the newest and most advanced ships in the entire Japanese Self Defense Force (SDF). Her crew, also one of the newest, is lead by Capt. Umezu Saburo and Executive Officer Kadomatsu Yosuke. While running scheduled training exercises one day, Mirai encounters a fierce storm that throws their navigation systems into temporary disarray. After a few minutes of recovery, the crew is shocked to discover that they've been transported back in time to June 4, 1942¿¿¿The Battle of Midway, during World War II. Letting history take its course for this battle, they manage to avoid the conflict firsthand and make a vow to remain annonymous, changing history as little as possible. However, when the crew comes across the dying Lt. Commander Kusaka Takumi, XO. Kadomatsu's instincts to save lives takes over, changing the course of history more than he could've imagined.
290|Seikai no Monshou|Based on a science fiction novel series, Crest of the Stars (Seikai no Monsho) is the first installment in this sci-fi saga. The story follows Jinto, whose world was taken over by the largest empire in the galaxy: the Abh. Jinto's father, the planet's prime minister, handed their world over to the Abh in exchange for a standing in the Abh Empire. As a result, Jinto became a prince and was shipped off for an Abh Education. There he meets a princess of the Abh Empire, Lafiel, whom he quickly befriends despite her cold exterior. The Abh Empire is plunged into war soon after and the story continues from there...
2903|Sakigake!! Otokojuku|Otokojuku: a private school for juvenile delinquents that were previously expelled from normal schools. At this school, Japanese chivalry is taught through feudal and military fundamentals. Similar to an action film, the classes are overwhelmed by violence. Only those who survive it become true men.
2904|Code Geass: Hangyaku no Lelouch R2|One year has passed since the Black Rebellion, a failed uprising against the Holy Britannian Empire led by the masked vigilante Zero, who is now missing. At a loss without their revolutionary leader, Area 11's resistance group¿¿¿the Black Knights¿¿¿find themselves too powerless to combat the brutality inflicted upon the Elevens by Britannia, which has increased significantly in order to crush any hope of a future revolt.
29067|Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me|The anime follows the daily life of an earnest, hardworking office lady named Kaoru and her otaku husband, Hajime, who is totally immersed in a certain huge net bulletin board system.
29093|Grisaia no Meikyuu: Caprice no Mayu 0|Roughly a year after his arrival at Mihama, Yuuji makes the unexpected decision to pursue promotion within CIRS. The action resumes with Yuuji in a meeting with JB at "corporate HQ," discussing the documents he submitted for review as a part of the promotion process¿¿¿said documents pertaining to none other than Yuuji's own past. Meanwhile, back at the dorm, the girls find themselves unwittingly following along after Sachi and Makina restore the shredded rough draft of said documents.
3014|Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai|This movie, based on an anecdote of "Ginga Eiyuu Densetsu" written by novelist Tanaka Yoshiki, preludes the 110-episodes TV series by describing the first encounter between the ambitious young man Reinhard von M¿_sel under the imperial flag and the passive Yang Wenli who serves a corrupting democracy. Set in an imaginative future, the story describes the first encounter between Yang and Reinhard and discusses how heroes are born.
3016|Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture|Based on a series of sci-fi novels, this series tells the story of a massive conflict between the Prussia-like Galactic Empire and the Free Planets Alliance. It describes all levels of the war, from the tactical to the strategic, but focuses most on the two opposing militaries' leaders: Reinhard Von Lohengramm and Yang Wen-Li.
30187|Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru|Shoutarou Tatewaki, a high schooler living in Asahikawa City, Hokkaido, meets Sakurako Kujou, a bone-loving ojou-san who has an ability to analyze specimen. Because of meeting her, he has to accompany her to various cases.
30191|Durarara!!x2 Shou: Watashi no Kokoro wa Nabe Moyou|Extra episode bundled with the sixth
28669|Go! Princess Precure|Go! Princess PreCure is set in a boarding junior high school, named Noble Gakuen (Noble Academy). The protagonist Haruka Haruno is a 13-year-old first year student. Her big dream is to be a princess someday, because she has admired a princess in the picture book she has kept since her childhood. One day she transforms into Cure Flora with "Dress Up Key" which Prince Kanata of Hope Kingdom gave her as a good luck charm when she was little. Then she also finds other PreCure girls in her school, 14-year-old Minami Kaidou as Cure Mermaid and 13-year-old Kirara Amanogawa as Cure Twinkle. As the Princess PreCure team, with two fairies Pafu and Aroma, they decide to fight against dark witch Disupia (or Despair) who hates all the dreams in the world and wants to turn them to despair.
28675|Kyoukai no Kanata Movie: I'll Be Here - Mirai-hen|The story takes place one year after the TV series. Akihito, half human and half youmu, fights against a new threat that intends on seeking Mirai whilst protecting his closest friends.
28677|Yamada-kun to 7-nin no Majo (TV)|When Ryu Yamada entered high school, he wanted to turn over a new leaf and lead a productive school life. That's why he chose to attend Suzaku High, where no one would know of his violent delinquent reputation. However, much to Ryu's dismay, he is soon bored; now a second year, Ryu has reverted to his old ways¿¿¿lazy with abysmal grades and always getting into fights.
287|Grappler Baki (TV)|Baki Hanma is a young fighter who yearns to follow in the footsteps of his father, Yujiro, and become the strongest fighter in the world. Through that he trains tirelessly and fights constantly to hone his skills and develop his body to achieve these goals. Many intense battles lay ahead of Baki as he goes about his quest to be the best and ultimately take the title of "King" from his father.
28701|Fate/stay night: Unlimited Blade Works 2nd Season|Fuyuki City will be changed forever following the events that will come to be known as the Fifth Holy Grail War. With the Masters and Servants slowly revealing themselves and their intentions, the stage is set for the grand finale, and at the center of it all is Shirou Emiya and Rin Toosaka.
28999|Charlotte|While on the surface Yuu Otosaka appears to be just another charming and intelligent teenager, he has a secret¿¿¿he has the ability to slip into people's minds and fully control their body for five seconds at a time. Yuu has been using this skill for years to gain the highest grades, which allowed him to enter a prestigious high school.
2924|ef: A Tale of Memories.|On Christmas Eve, Hiro Hirono runs into Miyako Miyamura, a frivolous girl who "borrows" his bicycle in order to chase down a purse thief. After Hiro finds his bicycle wrecked and Miyako unconscious, the two unexpectedly spend their Christmas Eve together, and when they discover they go to the same high school, their accidental relationship develops even more. This sparks the jealousy of Hiro's childhood friend Kei Shindou, whose pure approach to life catches the eye of Kyosuke Tsutsumi, a womanizing photographer searching for something profound.
2926|Myself ; Yourself|For the sake of parents' business plans, Hidaka Sana moved to Tokyo. Five years later, he has become a high school student, and returned to his hometown, Sakuranomori. He feels uneasy because the streets of his hometown and his old friend he meets again have changed a lot since five years ago. The most changed thing is his childhood friend, Yatsushiro Nanaka. She used to smile sweetly with innocent eyes, but now she has withdrawn herself and is gloomy.
2927|Kimikiss Pure Rouge|Kouichi Sanada and Kazuki Aihara's childhood friend Mao Mizusawa has returned after living in France for a couple of years. Kouichi is surprised to learn that, since her parents are remaining overseas for the time being, his mother has agreed to let Mao stay with them. The three friends help each other deal with the ups and downs of high school romance.
2929|Moonlight Mile 2nd Season: Touch Down|The second season of Moonlight Mile.
2942|Sketchbook: Full Color's|Sora Kajiwara is a shy first year who joined the art club at her school. Sora slowly becomes less shy as she befriends everyone in the art club. She also grows artistically and learns how to sketch the beautiful world around her... and cats!
2951|Gintama: Nanigoto mo Saiyo ga Kanjin nano de Tasho Senobisuru Kurai ga Choudoyoi|This special is a set of short comedy stories involving Gintoki and his equally-broke sidekicks Shinpachi and Kagura. One day, Gintoki and his comrades are out viewing the spring flowers when suddenly the Shinsengumi appear, arguing that Gintoki has taken their flower-viewing spot. Gintoki's team and the Shinsengumi must then battle for the right to sit in that spot by using a violent version of rock paper scissors.
2952|Final Fantasy VII: Advent Children Complete|AC: Complete contains a considerable amount of new footage that the original version lacks, as well as roughly a thousand revised scenes. This adds a total of 26 minutes to the film.
2954|Maria-sama ga Miteru 3rd Specials|A series of chibi-style "outtakes" from the "shooting" of the Mariamite series.
29583|Kuroko no Basket: Oshaberi Demo Shimasen ka|Special included on Kuroko no Basuke Fan Disc 2: Hikari Sasu Basho e.
2961|Digimon Adventure Movie|A brother and sister discover the digital world is more than 1s and 0s when a living creature arrives out of the family computer. The adventures of a group of children start with the appearance of a Digital Monster in the real world.
2963|Minami-ke|There are three of the Minami sisters: Haruka, Kana and Chiaki, who have an average life. The girls only have each other to depend on and help each other get through everything from love confessions to cooking.
3051|Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!|The five girls plus Coco, Nuts, and Milk all go to visit a castle-themed theme park, where they dress up as princes and princesses and go off to have a fun-filled day. However, Coco and Nuts end up kidnapped! The girls have to save them with the help of two inhabitants of the Mirror Country, Hidarin and Migirin,  by battling Shadow, an evil clown, and five girls who are also from the Mirror Country that look very familiar...
30549|Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season|Continuation of
306|Abenobashi Mahou¿¿¿Shoutengai|Childhood friends Arumi and Sasshi are residents of the Abenobashi commercial district in Abeno-ku, Osaka. After an accident, they find themselves transported to an alternate sword and sorcery world. Their attempt to get back to reality finds them traversing a series of nonsensical worlds built on science fiction, war, fantasy, dating sim games and American movies. Each alternate Abenobashi is a surreal manifestation of Sasshi's otaku interests, populated by analogs of the protagonist's relatives and acquaintances and a blue-haired stranger known as Eutus.
30641|Yankee-kun na Yamada-kun to Megane-chan to Majo|The official website for the
